Iteration, Loss, Accuracy,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3
552,0.079215,0.413400,,,
553,0.079193,0.413600,,,
554,0.079171,0.414200,,,
555,0.079149,0.414600,,,
556,0.079127,0.415600,,,
557,0.079105,0.416000,,,
558,0.079083,0.416000,,,
559,0.079061,0.416200,,,
560,0.079039,0.416600,,,
561,0.079017,0.416400,,,
562,0.078995,0.417000,,,
563,0.078973,0.418400,,,
564,0.078951,0.418400,,,
565,0.078929,0.418600,,,
566,0.078908,0.419200,,,
567,0.078886,0.419600,,,
568,0.078864,0.419600,,,
569,0.078842,0.420000,,,
570,0.078820,0.420600,,,
571,0.078798,0.420800,,,
572,0.078776,0.421800,,,
573,0.078754,0.422000,,,
574,0.078732,0.421600,,,
575,0.078710,0.422200,,,
576,0.078688,0.423200,,,
577,0.078666,0.423800,,,
578,0.078644,0.424400,,,
579,0.078622,0.424800,,,
580,0.078600,0.425000,,,
581,0.078578,0.425000,,,
582,0.078556,0.424200,,,
583,0.078534,0.424200,,,
584,0.078512,0.424400,,,
585,0.078490,0.424400,,,
586,0.078468,0.425000,,,
587,0.078446,0.425800,,,
588,0.078424,0.425800,,,
589,0.078402,0.426400,,,
590,0.078380,0.426400,,,
591,0.078358,0.426800,,,
592,0.078336,0.426800,,,
593,0.078314,0.426800,,,
594,0.078292,0.427200,,,
595,0.078270,0.427600,,,
596,0.078248,0.428000,,,
597,0.078226,0.428400,,,
598,0.078204,0.428800,,,
599,0.078182,0.428600,,,
600,0.078160,0.429200,,,
601,0.078138,0.429600,,,
602,0.078116,0.430000,,,
603,0.078094,0.430600,,,
604,0.078072,0.431000,,,
605,0.078050,0.431600,,,
606,0.078028,0.432000,,,
607,0.078006,0.431800,,,
608,0.077984,0.432000,,,
609,0.077962,0.432600,,,
610,0.077940,0.432800,,,
611,0.077918,0.432600,,,
612,0.077896,0.432600,,,
613,0.077874,0.432800,,,
614,0.077851,0.433000,,,
615,0.077829,0.433000,,,
616,0.077807,0.433800,,,
617,0.077785,0.434000,,,
618,0.077763,0.434600,,,
619,0.077741,0.435200,,,
620,0.077719,0.436400,,,
621,0.077697,0.436600,,,
622,0.077675,0.436800,,,
623,0.077653,0.437200,,,
624,0.077631,0.437000,,,
625,0.077609,0.437400,,,
626,0.077586,0.437800,,,
627,0.077564,0.438000,,,
628,0.077542,0.438600,,,
629,0.077520,0.439200,,,
630,0.077498,0.439400,,,
631,0.077476,0.440000,,,
632,0.077454,0.439800,,,
633,0.077431,0.440400,,,
634,0.077409,0.441600,,,
635,0.077387,0.442000,,,
636,0.077365,0.442600,,,
637,0.077343,0.443200,,,
638,0.077321,0.443800,,,
639,0.077298,0.444400,,,
640,0.077276,0.444600,,,
641,0.077254,0.445000,,,
642,0.077232,0.445600,,,
643,0.077209,0.446200,,,
644,0.077187,0.446800,,,
645,0.077165,0.447000,,,
646,0.077143,0.447600,,,
647,0.077120,0.448400,,,
648,0.077098,0.449400,,,
649,0.077076,0.449800,,,
650,0.077054,0.450200,,,
651,0.077032,0.450800,,,
652,0.077009,0.451000,,,
653,0.076987,0.451800,,,
654,0.076965,0.452400,,,
655,0.076942,0.452800,,,
656,0.076920,0.453200,,,
657,0.076898,0.454000,,,
658,0.076875,0.454000,,,
659,0.076853,0.454400,,,
660,0.076831,0.454800,,,
661,0.076808,0.455400,,,
662,0.076786,0.456000,,,
663,0.076764,0.456000,,,
664,0.076741,0.456800,,,
665,0.076719,0.457000,,,
666,0.076697,0.457400,,,
667,0.076674,0.458000,,,
668,0.076652,0.458400,,,
669,0.076630,0.458800,,,
670,0.076607,0.458800,,,
671,0.076585,0.459200,,,
672,0.076563,0.459200,,,
673,0.076540,0.460400,,,
674,0.076518,0.460800,,,
675,0.076496,0.461200,,,
676,0.076473,0.461600,,,
677,0.076451,0.461600,,,
678,0.076429,0.461800,,,
679,0.076407,0.461800,,,
680,0.076384,0.462200,,,
681,0.076362,0.463000,,,
682,0.076340,0.463200,,,
683,0.076317,0.463800,,,
684,0.076295,0.464600,,,
685,0.076273,0.464800,,,
686,0.076250,0.465400,,,
687,0.076228,0.465400,,,
688,0.076205,0.465600,,,
689,0.076183,0.465800,,,
690,0.076161,0.466400,,,
691,0.076138,0.466800,,,
692,0.076116,0.466600,,,
693,0.076093,0.467200,,,
694,0.076071,0.467800,,,
695,0.076048,0.468600,,,
696,0.076026,0.468800,,,
697,0.076003,0.469400,,,
698,0.075981,0.470000,,,
699,0.075958,0.470200,,,
700,0.075936,0.470800,,,
701,0.075913,0.470800,,,
702,0.075891,0.471400,,,
703,0.075868,0.471400,,,
704,0.075846,0.472400,,,
705,0.075823,0.473000,,,
706,0.075801,0.473400,,,
707,0.075778,0.473800,,,
708,0.075756,0.474000,,,
709,0.075733,0.474400,,,
710,0.075710,0.474800,,,
711,0.075688,0.475200,,,
712,0.075665,0.475400,,,
713,0.075643,0.476000,,,
714,0.075620,0.476200,,,
715,0.075597,0.476200,,,
716,0.075575,0.476400,,,
717,0.075552,0.476000,,,
718,0.075530,0.476200,,,
719,0.075507,0.476600,,,
720,0.075484,0.476400,,,
721,0.075462,0.476800,,,
722,0.075439,0.476600,,,
723,0.075416,0.477600,,,
724,0.075393,0.477600,,,
725,0.075371,0.478400,,,
726,0.075348,0.478800,,,
727,0.075325,0.479000,,,
728,0.075302,0.479800,,,
729,0.075280,0.481200,,,
730,0.075257,0.481800,,,
731,0.075234,0.482400,,,
732,0.075211,0.482800,,,
733,0.075189,0.483000,,,
734,0.075166,0.483800,,,
735,0.075143,0.484000,,,
736,0.075120,0.484800,,,
737,0.075097,0.485600,,,
738,0.075075,0.485800,,,
739,0.075052,0.486800,,,
740,0.075029,0.486600,,,
741,0.075006,0.487600,,,
742,0.074984,0.488000,,,
743,0.074961,0.489200,,,
744,0.074938,0.489600,,,
745,0.074915,0.490200,,,
746,0.074892,0.490800,,,
747,0.074870,0.491000,,,
748,0.074847,0.491600,,,
749,0.074824,0.492200,,,
750,0.074801,0.492600,,,
751,0.074778,0.493000,,,
752,0.074756,0.493400,,,
753,0.074733,0.493600,,,
754,0.074710,0.493400,,,
755,0.074687,0.494000,,,
756,0.074664,0.494000,,,
757,0.074641,0.495000,,,
758,0.074618,0.496000,,,
759,0.074595,0.496400,,,
760,0.074572,0.496800,,,
761,0.074549,0.497600,,,
762,0.074526,0.498200,,,
763,0.074503,0.498000,,,
764,0.074480,0.498000,,,
765,0.074457,0.499000,,,
766,0.074434,0.500000,,,
767,0.074411,0.500000,,,
768,0.074388,0.500600,,,
769,0.074365,0.501000,,,
770,0.074342,0.501000,,,
771,0.074319,0.501600,,,
772,0.074296,0.502200,,,
773,0.074273,0.502400,,,
774,0.074250,0.502600,,,
775,0.074227,0.502800,,,
776,0.074203,0.503600,,,
777,0.074180,0.503600,,,
778,0.074157,0.503800,,,
779,0.074134,0.504200,,,
780,0.074111,0.504400,,,
781,0.074088,0.505000,,,
782,0.074065,0.506400,,,
783,0.074042,0.507000,,,
784,0.074018,0.507000,,,
785,0.073995,0.507400,,,
786,0.073972,0.508000,,,
787,0.073949,0.508000,,,
788,0.073926,0.508600,,,
789,0.073903,0.510200,,,
790,0.073880,0.511000,,,
791,0.073857,0.511000,,,
792,0.073833,0.511200,,,
793,0.073810,0.511800,,,
794,0.073787,0.512200,,,
795,0.073764,0.512600,,,
796,0.073740,0.513000,,,
797,0.073717,0.513200,,,
798,0.073694,0.514000,,,
799,0.073671,0.515200,,,
800,0.073647,0.516000,,,
801,0.073624,0.516400,,,
802,0.073601,0.517600,,,
803,0.073578,0.518000,,,
804,0.073554,0.518200,,,
805,0.073531,0.518800,,,
806,0.073508,0.518800,,,
807,0.073484,0.519400,,,
808,0.073461,0.519800,,,
809,0.073438,0.520400,,,
810,0.073414,0.521400,,,
811,0.073391,0.522000,,,
812,0.073367,0.522400,,,
813,0.073344,0.522600,,,
814,0.073320,0.523200,,,
815,0.073297,0.524000,,,
816,0.073273,0.524200,,,
817,0.073250,0.524200,,,
818,0.073226,0.524800,,,
819,0.073202,0.525200,,,
820,0.073179,0.525400,,,
821,0.073155,0.526400,,,
822,0.073132,0.527200,,,
823,0.073108,0.527800,,,
824,0.073084,0.528000,,,
825,0.073061,0.527800,,,
826,0.073037,0.528600,,,
827,0.073013,0.528600,,,
828,0.072990,0.530000,,,
829,0.072966,0.530200,,,
830,0.072943,0.530400,,,
831,0.072919,0.530800,,,
832,0.072895,0.531200,,,
833,0.072872,0.531400,,,
834,0.072848,0.532200,,,
835,0.072825,0.533200,,,
836,0.072801,0.533200,,,
837,0.072778,0.534000,,,
838,0.072754,0.534400,,,
839,0.072731,0.534800,,,
840,0.072707,0.535600,,,
841,0.072684,0.536000,,,
842,0.072660,0.537000,,,
843,0.072636,0.537600,,,
844,0.072613,0.537800,,,
845,0.072589,0.538200,,,
846,0.072565,0.539000,,,
847,0.072542,0.539800,,,
848,0.072518,0.540600,,,
849,0.072494,0.541200,,,
850,0.072471,0.541400,,,
851,0.072447,0.542400,,,
852,0.072423,0.543600,,,
853,0.072400,0.543800,,,
854,0.072376,0.544200,,,
855,0.072352,0.544200,,,
856,0.072328,0.544600,,,
857,0.072304,0.545200,,,
858,0.072281,0.546400,,,
859,0.072257,0.546400,,,
860,0.072233,0.547000,,,
861,0.072209,0.547600,,,
862,0.072185,0.548200,,,
863,0.072161,0.548600,,,
864,0.072138,0.549000,,,
865,0.072114,0.549600,,,
866,0.072090,0.549800,,,
867,0.072066,0.550200,,,
868,0.072042,0.550400,,,
869,0.072018,0.551600,,,
870,0.071994,0.551800,,,
871,0.071970,0.552400,,,
872,0.071946,0.552800,,,
873,0.071923,0.553200,,,
874,0.071899,0.553800,,,
875,0.071875,0.554400,,,
876,0.071851,0.554800,,,
877,0.071827,0.555800,,,
878,0.071803,0.555800,,,
879,0.071779,0.556600,,,
880,0.071755,0.557200,,,
881,0.071731,0.557600,,,
882,0.071708,0.558600,,,
883,0.071684,0.558800,,,
884,0.071660,0.559600,,,
885,0.071636,0.560200,,,
886,0.071612,0.561200,,,
887,0.071588,0.561600,,,
888,0.071564,0.562000,,,
889,0.071540,0.562600,,,
890,0.071516,0.563200,,,
891,0.071492,0.563600,,,
892,0.071468,0.563200,,,
893,0.071444,0.564000,,,
894,0.071420,0.564400,,,
895,0.071397,0.565600,,,
896,0.071373,0.566200,,,
897,0.071349,0.566800,,,
898,0.071325,0.567000,,,
899,0.071301,0.567400,,,
900,0.071278,0.568400,,,
901,0.071254,0.568800,,,
902,0.071230,0.569400,,,
903,0.071207,0.570000,,,
904,0.071183,0.570000,,,
905,0.071159,0.570200,,,
906,0.071135,0.570800,,,
907,0.071112,0.571600,,,
908,0.071088,0.572000,,,
909,0.071065,0.572400,,,
910,0.071041,0.572400,,,
911,0.071018,0.573200,,,
912,0.070994,0.573800,,,
913,0.070971,0.574000,,,
914,0.070947,0.574200,,,
915,0.070924,0.575000,,,
916,0.070900,0.575400,,,
917,0.070877,0.575600,,,
918,0.070854,0.576200,,,
